record_id,state_ut,state_code,district,city_or_town,source_type,source_subtype,season,sample_date,pH,tds_mg_L,turbidity_NTU,total_hardness_mg_L,chloride_mg_L,nitrate_mg_L,fluoride_mg_L,arsenic_ug_L,uranium_ug_L,iron_mg_L,fecal_coliform_MPN_100mL,arsenic_mg_L,uranium_mg_L,has_chemical_hazard,has_biological_hazard,has_physical_issue,do_not_boil,boil_recommended,breach_details,alert_category,action_code,display_color,is_potable
IWQ-19149,Kerala,KL,Kozhikode,Kozhikode,Surface water,Pond/Lake,Pre-monsoon,2024-04-09,7.31,147.4,5.91,55.2,31.6,6.23,0.115,0.56,0.86,0.009,4638.5,0.00056,0.00086,False,True,True,False,True,Coliform: 4638 MPN (Max: 0); Turbidity: 5.91 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19150,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Dug well,Pre-monsoon,2024-04-10,7.09,578.8,40.76,362.0,43.8,7.18,0.207,0.23,1.48,1.237,0.0,0.00023,0.00148,True,False,True,True,False,Turbidity: 40.76 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19151,Kerala,KL,Malappuram,Malappuram,Piped tap water,Municipal tap,Pre-monsoon,2024-04-02,7.67,217.1,0.61,60.2,47.1,7.84,1.242,0.05,7.58,0.064,0.0,5e-05,0.00758,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19152,Kerala,KL,Ernakulam,Kochi,Groundwater,Hand pump,Post-monsoon,2024-11-19,7.49,561.6,2.99,315.0,121.9,44.11,0.081,0.43,1.41,0.162,3.8,0.00043,0.00141,False,True,False,False,True,Coliform: 3 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19153,Kerala,KL,Pathanamthitta,Pathanamthitta,Groundwater,Dug well,Pre-monsoon,2024-06-14,7.68,149.0,8.66,82.5,23.7,22.37,0.927,1.37,0.63,0.227,0.0,0.00137,0.00063,False,False,True,False,False,Turbidity: 8.66 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19154,Kerala,KL,Kozhikode,Kozhikode,Surface water,Pond/Lake,Pre-monsoon,2024-04-12,7.55,160.3,8.46,50.0,41.2,1.86,0.261,0.11,0.18,0.248,5314.0,0.00011,0.00018,False,True,True,False,True,Coliform: 5314 MPN (Max: 0); Turbidity: 8.46 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19155,Kerala,KL,Malappuram,Malappuram,Groundwater,Dug well,Pre-monsoon,2024-04-03,7.03,118.0,17.38,36.7,20.1,6.99,0.449,0.37,0.13,0.268,0.0,0.00037,0.00013,False,False,True,False,False,Turbidity: 17.38 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19156,Kerala,KL,Kasaragod,Kasaragod,Groundwater,Bore well,Post-monsoon,2024-10-23,8.05,508.3,6.9,240.2,91.7,13.16,0.132,1.25,0.56,0.243,0.0,0.00125,0.00056,False,False,True,False,False,Turbidity: 6.9 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19157,Kerala,KL,Palakkad,Palakkad,Piped tap water,Rural tap (JJM),Post-monsoon,2024-10-26,7.67,227.8,1.67,97.6,70.2,4.25,0.104,0.45,1.46,0.406,0.0,0.00045,0.00146,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19158,Kerala,KL,Idukki,Painavu,Surface water,Canal,Post-monsoon,2024-10-15,7.82,334.5,38.86,148.5,95.1,19.12,0.451,0.05,2.34,0.471,1407.0,5e-05,0.00234,False,True,True,False,True,Coliform: 1407 MPN (Max: 0); Turbidity: 38.86 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19159,Kerala,KL,Alappuzha,Alappuzha,Groundwater,Bore well,Pre-monsoon,2024-05-23,7.19,211.4,1.94,116.4,23.8,3.93,0.871,0.11,3.92,0.484,0.0,0.00011,0.00392,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19160,Kerala,KL,Kasaragod,Kasaragod,Groundwater,Bore well,Post-monsoon,2024-11-16,8.09,384.6,0.82,159.8,48.9,6.76,0.515,0.19,0.83,0.209,0.0,0.00019,0.00083,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19161,Kerala,KL,Malappuram,Malappuram,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-20,7.54,79.7,0.3,44.9,9.7,6.08,0.246,0.06,7.9,0.108,0.0,6e-05,0.0079,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19162,Kerala,KL,Palakkad,Palakkad,Groundwater,Bore well,Pre-monsoon,2024-05-02,7.9,384.4,8.24,237.7,49.6,21.67,0.6,0.06,3.14,0.069,0.0,6e-05,0.00314,False,False,True,False,False,Turbidity: 8.24 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19163,Kerala,KL,Ernakulam,Kochi,Surface water,Pond/Lake,Pre-monsoon,2024-04-05,7.32,74.7,7.11,29.6,17.1,9.03,0.146,0.02,1.14,0.095,19012.6,2e-05,0.00114,False,True,True,False,True,Coliform: 19012 MPN (Max: 0); Turbidity: 7.11 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19164,Kerala,KL,Wayanad,Kalpetta,Groundwater,Dug well,Pre-monsoon,2024-04-11,6.64,166.5,1.74,55.9,22.2,6.48,0.291,1.01,1.06,0.515,0.0,0.00101,0.00106,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19165,Kerala,KL,Kannur,Kannur,Piped tap water,Municipal tap,Pre-monsoon,2024-06-26,7.63,444.2,1.97,214.5,84.5,15.17,0.176,0.3,6.98,1.22,0.0,0.0003,0.00698,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19166,Kerala,KL,Palakkad,Palakkad,Groundwater,Hand pump,Pre-monsoon,2024-06-09,7.57,256.1,0.84,142.8,71.1,4.5,0.519,1.53,3.03,0.308,0.0,0.00153,0.00303,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19167,Kerala,KL,Thrissur,Thrissur,Groundwater,Dug well,Pre-monsoon,2024-04-22,7.08,362.6,1.62,239.7,88.6,13.26,0.427,0.16,0.95,0.185,0.0,0.00016,0.00095,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19168,Kerala,KL,Thrissur,Thrissur,Groundwater,Hand pump,Post-monsoon,2024-10-05,7.09,101.0,1.62,48.8,30.2,8.04,0.247,0.31,0.47,0.56,0.0,0.00031,0.00047,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19169,Kerala,KL,Kozhikode,Kozhikode,Piped tap water,Municipal tap,Post-monsoon,2024-10-01,6.91,225.9,0.6,100.3,71.1,19.5,0.137,0.12,0.04,3.507,0.0,0.00012,4e-05,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19170,Kerala,KL,Ernakulam,Kochi,Surface water,River,Pre-monsoon,2024-05-03,7.11,59.8,23.12,23.1,7.6,14.21,0.077,0.93,3.06,0.826,1951.2,0.00093,0.00306,False,True,True,False,True,Coliform: 1951 MPN (Max: 0); Turbidity: 23.12 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19171,Kerala,KL,Alappuzha,Alappuzha,Groundwater,Hand pump,Pre-monsoon,2024-06-10,7.98,425.5,0.51,163.4,114.6,2.23,0.135,0.65,11.59,9.346,0.0,0.00065,0.01159,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19172,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Piped tap water,Municipal tap,Post-monsoon,2024-11-23,7.66,49.7,0.3,26.5,9.8,13.35,0.618,0.44,2.45,0.226,0.0,0.00044,0.00245,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19173,Kerala,KL,Kottayam,Kottayam,Groundwater,Hand pump,Pre-monsoon,2024-04-04,6.9,175.3,3.78,136.5,22.0,6.62,0.098,0.3,0.4,0.182,2.3,0.0003,0.0004,False,True,False,False,True,Coliform: 2 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19174,Kerala,KL,Ernakulam,Kochi,Groundwater,Dug well,Pre-monsoon,2024-04-16,8.21,451.3,3.93,149.9,144.3,11.6,0.594,1.08,0.15,0.246,0.0,0.00108,0.00015,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19175,Kerala,KL,Idukki,Painavu,Groundwater,Bore well,Pre-monsoon,2024-06-08,7.06,482.6,2.31,197.3,81.7,5.53,0.36,0.23,2.98,0.597,0.0,0.00023,0.00298,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19176,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Piped tap water,Municipal tap,Post-monsoon,2024-11-21,7.22,112.6,0.68,44.3,18.0,2.21,0.232,0.08,9.25,0.547,0.0,8e-05,0.00925,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19177,Kerala,KL,Malappuram,Malappuram,Surface water,Canal,Pre-monsoon,2024-06-06,7.98,110.7,22.83,53.5,27.5,4.22,0.587,0.11,0.4,0.036,877.6,0.00011,0.0004,False,True,True,False,True,Coliform: 877 MPN (Max: 0); Turbidity: 22.83 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19178,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Dug well,Post-monsoon,2024-11-28,8.19,126.0,3.89,55.7,26.9,6.02,0.108,0.06,0.83,0.307,0.0,6e-05,0.00083,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19179,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Bore well,Post-monsoon,2024-10-01,8.17,81.9,8.78,42.7,12.4,18.72,1.501,0.07,0.86,0.208,0.0,7e-05,0.00086,True,False,True,True,False,Fluoride: 1.501 mg/L (Max: 1.5); Turbidity: 8.78 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19180,Kerala,KL,Kasaragod,Kasaragod,Surface water,Pond/Lake,Pre-monsoon,2024-06-03,8.35,119.6,13.37,72.8,22.8,5.6,0.14,0.03,0.16,0.067,2747.9,3e-05,0.00016,False,True,True,False,True,Coliform: 2747 MPN (Max: 0); Turbidity: 13.37 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19181,Kerala,KL,Pathanamthitta,Pathanamthitta,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-04,7.42,116.9,1.39,37.3,14.0,7.57,3.411,0.55,1.88,0.227,0.0,0.00055,0.00188,True,False,False,True,False,Fluoride: 3.411 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19182,Kerala,KL,Kasaragod,Kasaragod,Groundwater,Bore well,Post-monsoon,2024-11-13,7.5,111.2,2.13,24.5,16.3,23.43,0.341,0.22,2.49,0.345,0.0,0.00022,0.00249,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19183,Kerala,KL,Palakkad,Palakkad,Groundwater,Bore well,Post-monsoon,2024-10-02,7.11,129.7,2.69,88.3,24.6,9.73,0.882,0.39,1.7,0.656,0.0,0.00039,0.0017,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19184,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Dug well,Post-monsoon,2024-10-16,8.53,76.6,22.77,35.8,9.7,3.54,0.537,0.05,4.27,0.5,0.0,5e-05,0.00427,False,False,True,False,False,pH: 8.53 (Range: 6.5-8.5); Turbidity: 22.77 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19185,Kerala,KL,Kottayam,Kottayam,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-19,7.25,40.9,0.16,17.7,5.2,5.33,0.097,0.15,4.5,0.023,0.0,0.00015,0.0045,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19186,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Dug well,Post-monsoon,2024-10-01,7.75,428.0,1.56,186.8,159.7,1.39,0.132,0.11,0.56,0.68,0.0,0.00011,0.00056,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19187,Kerala,KL,Kasaragod,Kasaragod,Piped tap water,Municipal tap,Post-monsoon,2024-11-09,8.32,101.8,1.03,57.2,40.2,14.16,0.158,0.01,2.1,0.534,0.0,1e-05,0.0021,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19188,Kerala,KL,Kannur,Kannur,Groundwater,Dug well,Pre-monsoon,2024-05-25,7.51,114.7,2.25,39.4,62.8,1.03,0.468,0.28,2.51,0.614,0.0,0.00028,0.00251,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19189,Kerala,KL,Thrissur,Thrissur,Groundwater,Dug well,Post-monsoon,2024-11-03,7.33,37.1,4.26,23.6,9.5,12.9,1.07,0.52,3.09,0.057,0.0,0.00052,0.00309,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19190,Kerala,KL,Alappuzha,Alappuzha,Groundwater,Dug well,Post-monsoon,2024-10-28,7.3,240.1,1.05,96.7,32.5,1.36,0.071,0.36,1.03,0.114,0.7,0.00036,0.00103,False,True,False,False,True,Coliform: 0 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19191,Kerala,KL,Kozhikode,Kozhikode,Groundwater,Dug well,Post-monsoon,2024-11-25,6.54,142.2,2.23,61.9,25.9,15.18,0.22,0.08,1.87,1.66,0.0,8e-05,0.00187,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19192,Kerala,KL,Thrissur,Thrissur,Groundwater,Dug well,Pre-monsoon,2024-04-04,7.15,109.5,5.47,32.6,22.9,9.81,0.157,0.23,3.35,3.906,0.0,0.00023,0.00335,True,False,True,True,False,Turbidity: 5.47 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19193,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Surface water,River,Pre-monsoon,2024-06-03,7.79,27.3,24.77,7.3,3.8,34.72,0.297,0.21,0.26,0.076,1909.3,0.00021,0.00026,False,True,True,False,True,Coliform: 1909 MPN (Max: 0); Turbidity: 24.77 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19194,Kerala,KL,Kollam,Kollam,Groundwater,Dug well,Post-monsoon,2024-10-17,8.25,256.0,1.69,131.8,43.5,8.52,1.662,1.01,0.85,0.282,0.0,0.00101,0.00085,True,False,False,True,False,Fluoride: 1.662 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19195,Kerala,KL,Kannur,Kannur,Piped tap water,Municipal tap,Post-monsoon,2024-10-25,7.21,80.7,0.42,36.3,12.0,16.59,0.594,0.71,1.06,0.341,0.0,0.00071,0.00106,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19196,Kerala,KL,Kottayam,Kottayam,Groundwater,Bore well,Post-monsoon,2024-10-08,7.65,633.0,6.97,240.1,156.3,11.41,0.473,0.03,5.33,0.083,0.0,3e-05,0.00533,False,False,True,False,False,Turbidity: 6.97 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19197,Kerala,KL,Kottayam,Kottayam,Groundwater,Dug well,Pre-monsoon,2024-04-16,7.39,132.5,12.78,64.0,22.5,15.05,0.766,0.19,0.41,0.11,0.0,0.00019,0.00041,False,False,True,False,False,Turbidity: 12.78 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19198,Kerala,KL,Kozhikode,Kozhikode,Groundwater,Bore well,Pre-monsoon,2024-06-15,7.73,1089.5,4.28,524.1,203.2,35.52,0.256,0.16,0.87,3.324,0.0,0.00016,0.00087,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19199,Kerala,KL,Thrissur,Thrissur,Piped tap water,Municipal tap,Post-monsoon,2024-10-02,7.52,51.3,0.62,26.9,22.4,7.79,0.026,0.1,0.57,0.029,0.0,0.0001,0.00057,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19200,Kerala,KL,Kottayam,Kottayam,Piped tap water,Municipal tap,Pre-monsoon,2024-06-03,7.23,78.4,0.62,36.1,24.1,5.95,0.316,0.43,0.83,0.099,0.0,0.00043,0.00083,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19201,Kerala,KL,Palakkad,Palakkad,Groundwater,Hand pump,Post-monsoon,2024-10-27,8.23,214.2,6.83,129.3,42.2,1.74,0.321,0.48,0.31,0.304,40.5,0.00048,0.00031,False,True,True,False,True,Coliform: 40 MPN (Max: 0); Turbidity: 6.83 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19202,Kerala,KL,Thrissur,Thrissur,Piped tap water,Municipal tap,Pre-monsoon,2024-05-09,7.6,158.6,0.48,83.4,56.0,1.45,0.183,2.01,0.23,0.066,0.0,0.00201,0.00023,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19203,Kerala,KL,Alappuzha,Alappuzha,Surface water,Pond/Lake,Pre-monsoon,2024-04-22,7.27,133.6,24.81,58.6,20.8,6.11,0.129,0.39,0.43,0.053,1077.4,0.00039,0.00043,False,True,True,False,True,Coliform: 1077 MPN (Max: 0); Turbidity: 24.81 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19204,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Surface water,Canal,Post-monsoon,2024-11-14,7.78,215.6,1.37,92.1,85.7,4.68,0.164,0.91,0.98,0.165,6515.5,0.00091,0.00098,False,True,False,False,True,Coliform: 6515 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19205,Kerala,KL,Palakkad,Palakkad,Surface water,Canal,Post-monsoon,2024-11-06,8.0,134.5,39.32,68.5,14.5,1.66,0.231,0.76,0.39,0.204,3466.4,0.00076,0.00039,False,True,True,False,True,Coliform: 3466 MPN (Max: 0); Turbidity: 39.32 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19206,Kerala,KL,Palakkad,Palakkad,Groundwater,Dug well,Pre-monsoon,2024-06-15,6.73,139.4,5.27,69.7,38.7,3.1,0.339,0.53,6.74,0.118,0.0,0.00053,0.00674,False,False,True,False,False,Turbidity: 5.27 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19207,Kerala,KL,Palakkad,Palakkad,Groundwater,Bore well,Post-monsoon,2024-11-23,7.03,138.6,1.53,39.5,31.2,21.56,0.83,0.3,5.46,2.62,0.0,0.0003,0.00546,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19208,Kerala,KL,Wayanad,Kalpetta,Groundwater,Dug well,Pre-monsoon,2024-06-12,6.47,89.5,1.25,27.9,14.6,1.42,0.433,1.08,0.59,0.566,0.0,0.00108,0.00059,False,False,True,False,False,pH: 6.47 (Range: 6.5-8.5),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19209,Kerala,KL,Alappuzha,Alappuzha,Groundwater,Dug well,Pre-monsoon,2024-04-08,7.47,226.0,6.31,101.1,26.8,2.97,0.993,0.46,2.28,0.331,0.0,0.00046,0.00228,False,False,True,False,False,Turbidity: 6.31 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19210,Kerala,KL,Palakkad,Palakkad,Groundwater,Dug well,Pre-monsoon,2024-06-14,7.69,189.1,0.88,63.3,43.5,13.21,1.059,4.83,1.2,5.318,0.0,0.00483,0.0012,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19211,Kerala,KL,Kasaragod,Kasaragod,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-01,7.07,198.1,0.9,64.8,45.8,1.75,0.191,0.58,5.12,0.403,0.0,0.00058,0.00512,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19212,Kerala,KL,Palakkad,Palakkad,Groundwater,Dug well,Post-monsoon,2024-11-20,7.13,297.7,1.59,100.8,48.1,5.89,0.615,0.75,0.05,0.328,0.0,0.00075,5e-05,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19213,Kerala,KL,Kottayam,Kottayam,Groundwater,Bore well,Post-monsoon,2024-11-28,7.8,93.2,1.45,36.8,18.7,24.84,0.103,0.99,1.15,6.101,0.0,0.00099,0.00115,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19214,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Bore well,Pre-monsoon,2024-05-01,8.22,67.9,2.69,30.3,9.4,9.06,0.186,1.49,0.63,0.6,0.0,0.00149,0.00063,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19215,Kerala,KL,Pathanamthitta,Pathanamthitta,Groundwater,Bore well,Post-monsoon,2024-10-15,8.14,173.0,1.6,47.4,52.4,29.74,0.543,0.12,13.55,0.158,0.0,0.00012,0.01355,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19216,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Hand pump,Post-monsoon,2024-11-24,7.27,159.4,2.9,74.5,19.4,2.28,0.506,1.12,2.24,0.286,0.0,0.00112,0.00224,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19217,Kerala,KL,Kozhikode,Kozhikode,Groundwater,Bore well,Pre-monsoon,2024-04-11,7.85,60.3,0.8,30.9,18.3,37.26,0.382,0.25,0.2,0.482,0.0,0.00025,0.0002,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19218,Kerala,KL,Kollam,Kollam,Groundwater,Dug well,Post-monsoon,2024-10-04,7.32,291.3,5.61,148.5,37.8,47.85,0.522,0.76,6.24,0.083,0.0,0.00076,0.00624,True,False,True,True,False,Nitrate: 47.85 mg/L (Max: 45); Turbidity: 5.61 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19219,Kerala,KL,Kozhikode,Kozhikode,Groundwater,Bore well,Post-monsoon,2024-10-24,6.97,68.7,2.91,33.8,11.8,5.32,0.903,0.07,10.09,0.271,0.0,7e-05,0.01009,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19220,Kerala,KL,Kozhikode,Kozhikode,Surface water,River,Post-monsoon,2024-10-15,7.83,92.1,9.78,38.5,24.1,14.5,0.644,0.18,1.8,0.051,6582.7,0.00018,0.0018,False,True,True,False,True,Coliform: 6582 MPN (Max: 0); Turbidity: 9.78 NTU (Max: 5.0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-19221,Kerala,KL,Kollam,Kollam,Groundwater,Hand pump,Post-monsoon,2024-10-09,7.78,369.6,2.79,213.1,33.4,21.91,0.461,0.04,1.77,2.002,0.0,4e-05,0.00177,True,False,False,True,False,None,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-19222,Kerala,KL,Kollam,Kollam,Groundwater,Dug well,Post-monsoon,2024-11-07,7.63,119.4,1.95,52.8,21.8,18.82,0.15,0.06,0.59,0.071,0.0,6e-05,0.00059,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19223,Kerala,KL,Kottayam,Kottayam,Groundwater,Bore well,Post-monsoon,2024-11-23,7.53,339.6,5.31,95.5,32.1,8.04,0.323,1.59,0.72,0.531,0.0,0.00159,0.00072,False,False,True,False,False,Turbidity: 5.31 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-19224,Kerala,KL,Thiruvananthapuram,Thiruvananthapuram,Groundwater,Bore well,Pre-monsoon,2024-04-25,7.8,105.0,2.4,24.1,9.6,40.74,0.369,2.37,0.31,0.499,0.0,0.00237,0.00031,False,False,False,False,False,None,POTABLE_SAFE,SAFE_TO_DRINK,green,True
IWQ-19225,Kerala,KL,Idukki,Painavu,Groundwater,Dug well,Pre-monsoon,2024-05-15,8.11,94.9,6.51,38.9,20.9,12.61,0.934,0.15,2.26,0.37,0.0,0.00015,0.00226,False,False,True,False,False,Turbidity: 6.51 NTU (Max: 5.0),MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
