record_id,csv_category,engine_category,csv_action_code,engine_action_code,csv_do_not_boil,engine_do_not_boil,csv_is_potable,engine_severity,primary_contaminant,ph,turbidity_ntu,tds_mg_L,total_hardness_mg_L,chloride_mg_L,fluoride_mg_L,arsenic_ug_L,arsenic_mg_L,iron_mg_L,uranium_ug_L,uranium_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,state_ut,district,category_match,action_match,do_not_boil_match,anti_boil_violation
IWQ-30864,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,8.29,48.39,276.4,139.4,72.2,0.088,0.38,0.00038,0.049,0.88,0.00088,56.96,1688.1,Puducherry,Puducherry,True,True,True,False
IWQ-30865,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.9,0.34,553.7,250.9,103.9,0.362,0.44,0.00044,0.11,0.15,0.00015,23.72,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30866,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.36,51.61,101.6,94.4,14.6,0.319,0.03,3e-05,0.282,27.34,0.02734,2.46,858.9,Puducherry,Karaikal,True,True,True,False
IWQ-30867,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.77,0.17,140.0,39.5,21.4,1.336,0.08,8e-05,0.035,0.78,0.00078,24.27,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30868,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.22,12.7,1222.6,515.2,193.2,0.481,0.72,0.00072,0.073,0.5,0.0005,99.82,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30869,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,6.87,5.88,468.4,185.8,79.1,0.249,0.54,0.00054,0.087,1.32,0.00132,9.48,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30870,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.56,3.06,1188.1,451.8,225.1,0.063,2.1,0.0021,0.154,3.61,0.00361,10.18,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30871,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.43,6.11,497.0,195.0,167.6,0.521,0.86,0.00086,0.1,0.57,0.00057,7.25,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30872,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.8,0.49,337.4,109.6,50.6,1.074,0.8,0.0008,0.06,0.62,0.00062,4.45,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30873,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.41,0.61,78.9,19.8,7.5,0.473,0.24,0.00024,0.064,0.36,0.00036,26.7,30.8,Puducherry,Yanam,True,True,True,False
IWQ-30874,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.31,11.14,148.7,188.0,32.9,1.875,1.55,0.00155,0.368,2.41,0.00241,18.16,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30875,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,pH,8.62,5.41,2724.7,718.1,378.3,0.388,1.48,0.00148,0.096,8.53,0.00853,17.13,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30876,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Uranium,7.25,1.84,1518.1,744.5,202.8,0.579,4.36,0.00436,0.18,33.47,0.03347,12.23,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30877,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.41,10.58,988.6,531.5,180.0,0.32,0.06,6e-05,0.024,2.4,0.0024,57.23,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30878,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.59,4.73,665.3,297.4,73.1,0.184,0.67,0.00067,0.409,0.86,0.00086,19.95,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30879,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.1,54.14,327.4,109.6,35.7,0.02,0.07,7e-05,0.113,0.21,0.00021,17.02,1807.3,Puducherry,Mahe,True,True,True,False
IWQ-30880,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.18,0.99,761.8,255.0,54.0,0.298,0.42,0.00042,0.076,0.26,0.00026,54.43,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30881,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Uranium,7.59,0.78,408.0,184.3,93.1,0.312,0.25,0.00025,0.551,78.13,0.07813,12.0,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30882,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.61,0.52,283.6,124.3,74.1,0.154,3.05,0.00305,0.05,0.62,0.00062,10.17,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30883,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.57,22.6,124.1,40.9,18.1,0.201,0.31,0.00031,0.05,1.28,0.00128,19.58,3323.3,Puducherry,Puducherry,True,True,True,False
IWQ-30884,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,6.91,16.15,173.1,56.2,46.6,0.138,0.08,8e-05,0.285,1.49,0.00149,4.1,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30885,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.72,0.1,188.9,50.0,32.6,0.213,0.45,0.00045,0.074,2.38,0.00238,48.88,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30886,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.68,0.94,181.1,77.3,49.6,0.13,0.26,0.00026,0.223,3.85,0.00385,27.42,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30887,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.41,0.12,1338.0,264.9,315.1,0.152,0.29,0.00029,0.065,2.4,0.0024,50.56,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30888,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,6.94,5.31,465.8,130.1,75.6,1.029,0.11,0.00011,0.112,2.92,0.00292,8.05,5.3,Puducherry,Karaikal,True,True,True,False
IWQ-30889,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.06,29.32,284.6,104.7,96.8,0.114,0.18,0.00018,0.043,0.29,0.00029,4.75,1918.7,Puducherry,Yanam,True,True,True,False
IWQ-30890,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.78,11.3,309.6,150.5,49.0,0.29,0.11,0.00011,0.149,1.02,0.00102,8.76,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30891,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.9,5.18,1064.8,493.4,163.2,0.835,0.14,0.00014,0.583,2.38,0.00238,33.14,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30892,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.55,0.37,135.7,51.6,29.6,0.087,0.26,0.00026,0.092,10.44,0.01044,16.73,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30893,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.04,3.37,245.0,134.0,23.1,0.124,0.27,0.00027,0.22,4.31,0.00431,12.6,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30894,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Dissolved Solids (TDS),7.4,2.39,2975.2,1115.0,979.4,0.546,0.09,9e-05,0.228,2.15,0.00215,7.33,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30895,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.21,1.56,355.4,134.7,52.8,0.265,1.53,0.00153,0.113,5.02,0.00502,4.62,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30896,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.06,1.24,195.3,53.4,26.7,0.157,0.03,3e-05,0.241,0.7,0.0007,34.05,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30897,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.2,0.72,154.3,49.8,34.5,0.587,0.2,0.0002,0.103,2.22,0.00222,10.53,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30898,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.41,3.35,228.3,144.5,57.1,0.124,0.06,6e-05,0.182,2.44,0.00244,13.87,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30899,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.58,0.64,657.3,467.9,163.0,0.222,1.52,0.00152,0.21,3.59,0.00359,40.84,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30900,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Hardness,7.55,0.98,931.9,970.5,115.1,0.181,0.42,0.00042,0.096,1.75,0.00175,41.73,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30901,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.33,1.76,582.5,287.3,59.7,0.067,0.02,2e-05,0.431,0.3,0.0003,461.21,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30902,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.09,3.48,692.8,219.5,121.7,0.09,0.03,3e-05,0.382,0.38,0.00038,10.33,760.7,Puducherry,Mahe,True,True,True,False
IWQ-30903,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.28,0.73,385.9,122.6,60.7,0.349,0.21,0.00021,0.05,0.47,0.00047,28.25,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30904,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.45,6.52,201.6,116.4,27.1,0.069,2.89,0.00289,0.181,0.99,0.00099,65.49,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30905,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.85,0.36,985.8,293.3,201.6,0.208,0.9,0.0009,0.069,1.61,0.00161,18.29,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30906,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.38,5.26,775.6,152.2,199.6,0.247,0.23,0.00023,0.173,0.36,0.00036,11.88,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30907,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.37,0.48,175.1,77.0,41.9,1.514,0.05,5e-05,0.13,0.22,0.00022,13.23,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30908,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.65,3.65,1070.7,327.0,138.2,0.357,1.01,0.00101,0.085,3.22,0.00322,33.26,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30909,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.56,0.4,967.0,537.8,327.1,0.625,0.24,0.00024,0.364,3.62,0.00362,10.96,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30910,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.24,0.3,228.3,91.3,42.4,0.126,0.31,0.00031,0.029,4.59,0.00459,16.22,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30911,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,6.8,17.2,234.3,127.9,37.9,0.218,0.16,0.00016,0.089,3.06,0.00306,3.97,3378.9,Puducherry,Yanam,True,True,True,False
IWQ-30912,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Hardness,7.37,2.89,1697.1,982.6,355.9,0.075,0.45,0.00045,0.272,4.64,0.00464,26.24,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30913,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.4,0.11,405.7,104.2,53.6,0.462,0.63,0.00063,0.051,4.07,0.00407,7.91,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30914,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.96,1.96,184.6,61.5,38.6,0.164,0.24,0.00024,0.173,1.1,0.0011,8.76,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30915,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.21,0.65,555.6,144.8,69.0,0.214,0.18,0.00018,0.04,0.6,0.0006,8.11,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30916,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.69,9.54,599.7,284.9,79.1,0.292,0.25,0.00025,0.421,2.92,0.00292,27.59,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30917,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.76,0.22,115.4,56.2,37.8,0.12,0.01,1e-05,0.288,2.68,0.00268,6.62,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30918,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.06,0.88,182.8,54.7,30.2,0.28,0.18,0.00018,0.16,0.67,0.00067,11.67,28.8,Puducherry,Puducherry,True,True,True,False
IWQ-30919,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.86,0.98,724.9,383.8,92.3,0.214,0.12,0.00012,0.067,1.92,0.00192,3.51,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30920,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.54,61.23,405.7,140.7,123.0,0.522,0.26,0.00026,0.042,2.63,0.00263,6.02,10546.3,Puducherry,Puducherry,True,True,True,False
IWQ-30921,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.89,1.78,1502.5,559.2,256.7,0.237,0.69,0.00069,0.072,1.06,0.00106,47.19,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30922,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.54,0.87,207.0,122.9,47.2,0.386,5.95,0.00595,0.115,2.82,0.00282,4.18,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30923,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.81,3.14,193.9,90.5,21.7,0.937,0.11,0.00011,0.494,16.9,0.0169,4.71,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30924,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.22,23.03,663.0,242.5,141.6,0.104,0.67,0.00067,0.022,0.07,7e-05,2.67,16109.1,Puducherry,Puducherry,True,True,True,False
IWQ-30925,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.66,0.72,151.1,85.2,32.6,0.479,0.26,0.00026,0.636,2.88,0.00288,10.35,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30926,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.29,49.94,223.6,114.3,29.3,0.341,0.05,5e-05,0.016,0.32,0.00032,4.61,2560.2,Puducherry,Mahe,True,True,True,False
IWQ-30927,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.23,1.36,240.9,118.0,52.0,0.125,0.01,1e-05,0.346,1.71,0.00171,13.3,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30928,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.97,0.19,106.6,44.7,23.2,0.314,0.45,0.00045,0.14,1.32,0.00132,33.91,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30929,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.78,3.9,339.9,78.2,70.4,0.342,0.04,4e-05,0.123,0.59,0.00059,6.32,13.5,Puducherry,Puducherry,True,True,True,False
IWQ-30930,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Total Hardness,7.26,1.47,1799.3,1660.0,243.3,0.405,0.44,0.00044,0.345,0.1,0.0001,5.75,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30931,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.58,13.35,389.6,173.2,56.7,0.572,0.27,0.00027,0.026,0.17,0.00017,7.16,44972.8,Puducherry,Puducherry,True,True,True,False
IWQ-30932,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.99,9.46,1481.2,603.2,192.3,0.905,0.06,6e-05,0.039,0.11,0.00011,13.4,2438.5,Puducherry,Karaikal,True,True,True,False
IWQ-30933,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.79,18.34,185.8,89.0,44.3,0.443,3.08,0.00308,0.174,2.26,0.00226,12.36,0.0,Puducherry,Puducherry,True,True,True,False
IWQ-30934,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,6.94,1.44,855.9,273.9,137.3,2.808,0.22,0.00022,0.654,0.09,9e-05,15.07,0.0,Puducherry,Karaikal,True,True,True,False
IWQ-30935,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.42,4.93,257.4,91.8,45.1,0.135,0.39,0.00039,0.024,3.54,0.00354,3.53,75.0,Puducherry,Karaikal,True,True,True,False
IWQ-30936,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.94,17.2,932.6,391.0,219.0,0.394,0.02,2e-05,0.11,2.24,0.00224,8.51,347.7,Puducherry,Karaikal,True,True,True,False
IWQ-30937,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.63,6.18,524.4,354.8,65.2,0.6,1.65,0.00165,0.564,1.76,0.00176,2.32,0.0,Puducherry,Mahe,True,True,True,False
IWQ-30938,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.7,8.04,307.2,164.6,37.6,1.828,0.23,0.00023,0.29,16.97,0.01697,12.35,0.0,Puducherry,Yanam,True,True,True,False
IWQ-30939,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.33,3.37,581.0,355.3,71.7,0.896,0.16,0.00016,0.176,1.91,0.00191,13.7,1.4,Puducherry,Karaikal,True,True,True,False
